CAJUN-STYLE CHICKEN & SAUSAGE PULLED CHICKEN BREAST & CHICKEN SAUSAGE WITH BLACK BEANS AND VEGETABLES SERVED ON TOP OF RICED CAULIFLOWER WITH A CAJUN-STYLE RED PEPPER SAUCE POWER BOWLS, CAJUN-STYLE CHICKEN & SAUSAGE|Conagra Brands, Inc.|4.03
SWISS MISS, HOT COCOA MIX MARSHMALLOW|Conagra Brands, Inc.|10.81
DARK CHOCOLATE COVERED COOKIES WITH CREME FILLING, DARK CHOCOLATE|Conagra Brands, Inc.|4.61
HONEY GLAZED TURKEY & POTATOES TURKEY BREAST IN A HONEY PEPPER GLAZE WITH ROASTED SWEET & RUSSET POTATOES, GREEN BEANS, ONIONS AND CRANBERRIES CAFE STEAMERS, HONEY GLAZED TURKEY & POTATOES|Conagra Brands, Inc.|4.03
POWER BOWLS MORNING UNWRAPPED BURRITO SCRAMBLE, SPICE|Conagra Brands, Inc.|4.03
PESTO SAUCE IN EXTRA VIRGIN OLIVE OIL, PESTO SAUCE|Colavita USA, LLC|1.23
SHOPRITE, FLAVORED ITALIAN STYLE BREAD CRUMBS|Colonna Brothers|2.05
HUNT'S, PASTA SAUCE, FOUR CHEESE, HUNT'S, PASTA SAUCE, FOUR CHEESE|Conagra Brands, Inc.|1.23
ITALIAN SAUSAGE FLAVORED PREMIUM PASTA SAUCE, ITALIAN SAUSAGE|Conagra Brands, Inc.|1.23
TOMATO SAUCE, TOMATO|Conagra Brands, Inc.|0.61
GOURMET POPPING CORN POP UP BOWL, MOVIE THEATER BUTTER|Conagra Brands, Inc.|4.19
CHOCOLATE CHIP COOKIE DOUGH CREAM PIE|Conagra Brands, Inc.|2.07
GOURMET POPPING CORN, CARAMEL|Conagra Brands, Inc.|4.19
MILK CHOCOLATE HOT COCOA MIX, MILK CHOCOLATE|Conagra Brands, Inc.|10.81
CANDY CANE WITH PEPPERMINT FLAVORED MARSHMALLOWS, PEPPERMINT|Conagra Brands, Inc.|10.81
ULTRA-PASTEURIZED 2% REDUCED FAT MILK|Clover Stornetta Farms, Inc.|1.67
1% LOW FAT MILK|Clover Stornetta Farms, Inc.|1.67
CABERNET WINE VINEGAR, CABERNET WINE|Colavita USA, LLC|1.19
LOWER SODIUM PREMIUM COOKED HAM|Clougherty Packing, LLC|10.71
UNCURED+ BEEF FRANKS|Clougherty Packing, LLC|10.71
ORGANIC WHOLE MILK|Clover Stornetta Farms, Inc.|1.67
BALSAMIC VINEGAR OF MODENA, BALSAMIC|Colavita USA, LLC|5.42
WHOLE NUTRITION BAR FOR WOMEN, CARAMEL NUT BROWNIE|Clif Bar and Company|3.33
CHOCOLATE CHIP COOKIE DOUGH PROTEIN BAR, CHOCOLATE CHIP COOKIE|Clif Bar and Company|3.33
CHOCOLATE MINT WHOLE GRAIN CRISPY SNACK BARS, CHOCOLATE MINT|Clif Bar and Company|3.33
S'MORES BAKED WHOLE GRAIN ENERGY SNACK BARS, S'MORES|Clif Bar and Company|3.33
BLUEBERRY BLISS FLAVOR WHOLE NUTRITION BAR, BLUEBERRY BLISS|Clif Bar and Company|3.33
BBQ SAUCE, HONEY HICKORY|Conagra Brands, Inc.|1.19
HUNT'S, TOMATO KETCHUP|Conagra Brands, Inc.|1.19
CHOCOLATE PUDDING, CHOCOLATE|Conagra Brands, Inc.|2.07
CLASSIC CHICKEN, MASHED POTATOES & BISCUITS|Conagra Brands, Inc.|4.03
MED HOT LOUISIANA BRAND SMOKED SAUSAGE, MED HOT LOUISIANA BRAND|Clougherty Packing, LLC|10.71
WHOLE NUTRITION BAR, CHOCOLATE CUPCAKE|Clif Bar and Company|3.33
BRAUNSCHWEIGER|Clougherty Packing, LLC|4.03
PREMIUM COOKED DELI|Clougherty Packing, LLC|10.71
RED, WHITE & BLUE STRAWBERRY, BERRY BLUE JUICY GELS, STRAWBERRY, BERRY BLUE|Conagra Brands, Inc.|2.07
MARIE CALLENDER'S, LOADED BAKED POTATO SOUP|Conagra Brands, Inc.|5.04
CRUNCHY PEANUT BUTTER ENERGY BARS VARIETY PACK, WHITE CHOCOLATE MACADAMIA NUT, WHITE CHOCOLATE MACADAMIA NUT|Clif Bar and Company|3.33
CHOCOLATE CHIP THIN & CRISPY SNACK BARS, CHOCOLATE CHIP|Clif Bar and Company|3.33
DRY ROASTED & UNSALTED ALMONDS, DRY ROASTED & UNSALTED|D.S.D. Merchandisers, Inc.|4.19
Daily's Roasted (partially cooked) Bacon, XXX - Thick LO 200SL|Daily's� Premium Meats LLC|5.97
Daily's Precooked Original 3/8" Diced Bacon 2/5#|Daily's� Premium Meats LLC|5.97
Hardwood Smoked Honey Cured Select Center Cut Bacon-Layered-Fresh Packed 3/16" 15#|Daily's� Premium Meats LLC|5.97
3.5% WHOLE HOMOGENIZED MILK|Darigold, Inc.|1.67
DARIGOLD, LOW FAT MILK, CHOCOLATE, CHOCOLATE|Darigold, Inc.|1.67
3.25% WHOLE HOMOGENIZED MILK|Darigold, Inc.|1.67
REDUCED FAT MILK|Darigold, Inc.|1.67
DEAN'S, COTTAGE CHESSE|Dean Foods Company|18.11
REDUCED FAT ICE CREAM, CHOCOLATE|Dean Foods Company|4.52
GRAPE FRUIT BARS|Dean Foods Company|4.52
VITAMIN D WHOLE MILK|Dean Foods Company|1.67
2% MILKFAT REDUCED FAT MILK|Darigold, Inc.|1.67
MINT FUDGE MINT ICE CREAM WITH FUDGE CORE, CHOCOLATE FLAVORED COATING COVERED IN CHOCOLATE FLAVORED CRUNCHIES SUPER SCOOPS, MINT FUDGE|Dean Foods Company|4.52
DEAN'S, COUNTRY FRESH, RAINBOW SHERBET, ORANGE, LIME, RASPBERRY, ORANGE, LIME, RASPBERRY|Dean Foods Company|4.52
CARAMEL MACCHIATO COFFEE CREAMER, CARAMEL MACCHIATO|Dean Foods Company|17.85
LIGHT RED KIDNEY BEANS|Defense Commissary Agency|1.11
COLBY JACK CHEESE|Defense Commissary Agency|18.11
FRESH FROZEN SLICED STRAWBERRIES|Defense Commissary Agency|3.15
INTERNATIONAL DELIGHT, SIMPLY PURE, COFFEE CREAMER, HAZELNUT, HAZELNUT|Dean Foods Company|17.85
A BLEND OF COLBY & MONTEREY JACK CHEESES, COLBY JACK|Defense Commissary Agency|18.11
RANCH DRESSING|Defense Commissary Agency|2.95
PINEAPPLE CHUNKS IN CLARIFIED PINEAPPLE JUICE|Del Monte Foods Inc.|1.01
PINEAPPLE SLICES IN ITS OWN 100% JUICE|Del Monte Foods Inc.|1.01
DICED PEACHES|Del Monte Foods Inc.|1.01
COFFEE CREAMER|Delhaize America, Inc.|17.85
MANDARIN ORANGES IN LIGHT SYRUP|Del Monte Foods Inc.|1.01
CHUCK LIGHT TUNA IN WATER|Delhaize America, Inc.|15.82
MY ESSENTIALS, HALF & HALF|Delhaize America, Inc.|8.39
FREEZER POPS, ASSORTED FRUIT|Delhaize America, Inc.|4.52
MY ESSENTIALS, MEDIUM SALSA|Delhaize America, Inc.|1.19
ORGANIC COLESLAW DRESSING|Delhaize America, Inc.|2.95
DIERBERGS, CONDENSED SOUP, CREAM OF MUSHROOM|Dierberg's Markets, Inc.|5.04
DELUXE MIXED NUTS|CVS Pharmacy, Inc.|4.19
ORGANIC SOYMILK, PLAIN|Costco Companies Inc.|0.66
CHEF BOYARDEE, MINI SEA LIFE SHAPES, PASTA IN SAUCE WITH PORK, CHICKEN AND BEEF, CHEF BOYARDEE, MINI SEA LIFE SHAPES, PASTA IN SAUCE WITH PORK, CHICKEN AND BEEF|Conagra Brands, Inc.|4.03
SAUSAGE EGG & CHEESE BUTTERMILK BISCUIT SANDWICHES, SAUSAGE EGG & CHEESE BUTTERMILK|ConAgra Foods Packaged Foods, LLC|4.03
BEEF RAVIOLI IN TOMATO & MEAT SAUCE, BEEF|Conagra Brands, Inc.|4.03
CHEF BOYARDEE, TORTELLINI, MEAT FILLED PASTA IN TOMATO & MEAT SAUCE|Conagra Brands, Inc.|4.03
PASTA IN TOMATO AND MEAT SAUCE, TOMATO AND MEAT SAUCE|Conagra Brands, Inc.|5.04
COUNTRY SAUSAGE, MILD|ConAgra Foods Packaged Foods, LLC|10.71
KRUSTEAZ, APPLE CINNAMON PANCAKE MIX|Continental Mills, Inc.|2.05
BAKERY STYLE COOKIE MIX, OATMEAL SCOTCHIE|Continental Mills, Inc.|2.15
PREMIUM COOKIE MIX, TRIPLE CHOCOLATE|Continental Mills, Inc.|2.15
CHOCOLATE CHUNK MUFFIN MIX, CHOCOLATE CHUNK|Continental Mills, Inc.|2.05
SUPREME MIX CINNAMON ROLL, CINNAMON|Continental Mills, Inc.|2.05
HAWAIIAN SWEET ARTISAN BREAD MIX, HAWAIIAN SWEET|Continental Mills, Inc.|2.05
BELGIAN LIGHT & CRISPY WAFFLE MIX, BELGIAN|Continental Mills, Inc.|2.15
Daily's Roasted (partially cooked) Bacon, XXX - Thick LO 200SL|Daily's� Premium Meats LLC|5.97
Daily's Precooked Original 3/8" Diced Bacon 2/5#|Daily's� Premium Meats LLC|5.97
Hardwood Smoked Honey Cured Select Center Cut Bacon-Layered-Fresh Packed 3/16" 15#|Daily's� Premium Meats LLC|5.97
3.5% WHOLE HOMOGENIZED MILK|Darigold, Inc.|1.67
DARIGOLD, LOW FAT MILK, CHOCOLATE, CHOCOLATE|Darigold, Inc.|1.67
VEGENAISE GOURMET FRY SAUCE & SPREAD, BARBECUE|Earth Island|1.19
ROCKET CAKES PANCAKE & WAFFLE BATTER, ROCKET CAKES|Earth Island|2.15
BRUSSELS SPROUTS|Dynasty Farms, Inc.|0.61
SOCKEYE SALMON|Dulcich, Inc.|10.48
VEGENAISE, ORIGINAL|Earth Island|2.95
PEPPER JACK STYLE SLICES|Earth Island|18.11
CREAMY CAULIFREDO ORGANIC SUPER MAC PASTA & SAUCE MIX, CREAMY CAULIFREDO|Earth Island|1.32
VEGAN FINE SHRED PIZZA BLEND|Earth Island|18.11
ORGANIC PINTO BEANS|Eden Foods, Inc.|1.11
EDEN, HOT PEPPER SESAME OIL|Eden Foods, Inc.|5.44
ORGANIC BLACK BEANS|Eden Foods, Inc.|1.63
YOGURT PEANUTS|Eillien's Candies Inc.|4.19
CIRCUS PEANUTS|Eillien's Candies Inc.|1.84
ALL-NATURAL EGGS|Eggland's Best, Inc.|3.60
WHOLE CASHEWS|Eillien's Candies Inc.|4.19
ORANGE-CREAM FLAVORED GUMMI BEARSICLES CANDY, ORANGE-CREAM|Eillien's Candies Inc.|1.84
EILLIEN'S, DARK CHOCOLATE STARS|Eillien's Candies Inc.|9.61
CREAMY CARAMELS, SMOOTH CREMES AND COCOA TRUFFLES COVERED IN RICH MILK AND DARK CHOCOLATE PREMIUM CHOCOLATES, CHOCOLATE CARAMEL, STRAWBERRY CREME, ORANGE CREME, COCOA TRUFFLE, CARAMEL|Elmer Candy Corporation|9.61
CHOCOLATES|Elmer Candy Corporation|9.61
CARAMEL, STRAWBERRY CREME, ORANGE CREME, COCOA TRUFFLE, CHOCOLATE CARAMEL ASSORTED CHOCOLATES, CARAMEL, STRAWBERRY CREME, ORANGE CREME, COCOA TRUFFLE, CHOCOLATE CARAMEL|Elmer Candy Corporation|9.61
VEGENAISE GOURMET FRY SAUCE & SPREAD, BARBECUE|Earth Island|1.19
ROCKET CAKES PANCAKE & WAFFLE BATTER, ROCKET CAKES|Earth Island|2.15
BRUSSELS SPROUTS|Dynasty Farms, Inc.|0.61
SOCKEYE SALMON|Dulcich, Inc.|10.48
VEGENAISE, ORIGINAL|Earth Island|2.95
PEPPER JACK STYLE SLICES|Delhaize America, Inc.|4.52
MY ESSENTIALS, MEDIUM SALSA|Delhaize America, Inc.|1.19
ORGANIC COLESLAW DRESSING|Delhaize America, Inc.|2.95
INTERNATIONAL DELIGHT, SIMPLY PURE, COFFEE CREAMER, HAZELNUT, HAZELNUT|Dean Foods Company|17.85
A BLEND OF COLBY & MONTEREY JACK CHEESES, COLBY JACK|Defense Commissary Agency|18.11
RANCH DRESSING|Defense Commissary Agency|2.95
PINEAPPLE CHUNKS IN CLARIFIED PINEAPPLE JUICE|Del Monte Foods Inc.|1.01
PINEAPPLE SLICES IN ITS OWN 100% JUICE|Del Monte Foods Inc.|1.01
DIETZ & WATSON, TURKEY BREAST|Dietz and Watson Inc.|10.71
ANGUS ROAST BEEF, SEA SALT, BLACK PEPPER|Dietz and Watson Inc.|10.71
VITAMIN D MILK|Dutch Farms Inc.|1.67
PROVOLONE CHEESE SLICES|Dutch Farms Inc.|18.11
SNACKS|Dietz and Watson Inc.|7.48
OVEN ROASTED CHICKEN BREAST, ORIIGINAL|Dietz and Watson Inc.|10.71
DEAN'S, COUNTRY FRESH, RAINBOW SHERBET, ORANGE, LIME, RASPBERRY, ORANGE, LIME, RASPBERRY|Dean Foods Company|4.52
CARAMEL MACCHIATO COFFEE CREAMER, CARAMEL MACCHIATO|Dean Foods Company|17.85
LIGHT RED KIDNEY BEANS|Defense Commissary Agency|1.11
COLBY JACK CHEESE|Defense Commissary Agency|18.11
FRESH FROZEN SLICED STRAWBERRIES|Defense Commissary Agency|3.15
DEAN'S, COTTAGE CHESSE|Dean Foods Company|18.11
REDUCED FAT ICE CREAM, CHOCOLATE|Dean Foods Company|4.52
GRAPE FRUIT BARS|Dean Foods Company|4.52
VITAMIN D WHOLE MILK|Dean Foods Company|1.67
2% MILKFAT REDUCED FAT MILK|Darigold, Inc.|1.67
MINT FUDGE MINT ICE CREAM WITH FUDGE CORE, CHOCOLATE FLAVORED COATING COVERED IN CHOCOLATE FLAVORED CRUNCHIES SUPER SCOOPS, MINT FUDGE|Dean Foods Company|4.52
DICED PEACHES|Del Monte Foods Inc.|1.01
COFFEE CREAMER|Delhaize America, Inc.|17.85
MANDARIN ORANGES IN LIGHT SYRUP|Del Monte Foods Inc.|1.01
STEAK SAUCE|Fareway Stores, Inc.|1.19
CHICKEN BREAST|Fareway Stores, Inc.|20.50
SWEET PEAS|Fareway Stores, Inc.|0.92
SOLID MILK CHOCOLATE BUNNY|Fannie May Confections, Inc.|9.61
MINI PIXIES MILK CHOCOLATE|Fannie May Confections, Inc.|1.84
COMPLETE PANCAKE & WAFFLE MIX|Fareway Stores, Inc.|2.15
STEAMABLES BROCCOLI FLORETS|Fareway Stores, Inc.|0.61
MIXED FRUIT SNACKS|Ferolito Vultaggio and Sons|1.84
FRUIT PUNCH 100% NATURAL JUICE COWBOY COCKTAIL, FRUIT PUNCH|Ferolito Vultaggio and Sons|1.09
CRISPY HEXAGONS CORN AND RICE CEREAL, CRISPY HEXAGONS|Fareway Stores, Inc.|1.61
SUGAR SWEETENED MIX, ICED TEA LEMONADE|Ferolito Vultaggio and Sons|10.81
YOGURT PEANUTS|Eillien's Candies Inc.|4.19
CIRCUS PEANUTS|Eillien's Candies Inc.|1.84
ALL-NATURAL EGGS|Eggland's Best, Inc.|3.60
WHOLE CASHEWS|Eillien's Candies Inc.|4.19
ORANGE-CREAM FLAVORED GUMMI BEARSICLES CANDY, ORANGE-CREAM|Eillien's Candies Inc.|1.84
EILLIEN'S, DARK CHOCOLATE STARS|Eillien's Candies Inc.|9.61
CREAMY CARAMELS, SMOOTH CREMES AND COCOA TRUFFLES COVERED IN RICH MILK AND DARK CHOCOLATE PREMIUM CHOCOLATES, CHOCOLATE CARAMEL, STRAWBERRY CREME, ORANGE CREME, COCOA TRUFFLE, CARAMEL|Elmer Candy Corporation|9.61
CHOCOLATES|Elmer Candy Corporation|9.61
ASSORTED CHOCOLATES|Elmer Candy Corporation|9.61
SEMI-SWEET MEGA CHUNKS, SEMI-SWEET|Enjoy Life Natural Brands, LLC|1.14
RICEMILK CRUNCH CHOCOLATE FLAVORED CONFECTIONARY MINIS, RICEMILK CRUNCH CHOCOLATE|Enjoy Life Natural Brands, LLC|9.61
COLD-PRESSED ORGANIC LEMON JUICE, ORGANIC LEMON|Evolution Fresh, Inc.|1.09
EVOLUTION FRESH ESSENTIAL VEGETABLE VEGETABLE AND FRUIT JUICE BLEND, CARROT APPLE CELERY LEMON BEET SPINACH LIME PARSLEY GINGER|Evolution Fresh, Inc.|1.09
ALMONDS ROASTED UNSALTED, UNSALTED|Fairway Operating Corp.|4.19
CARAMEL, STRAWBERRY CREME, ORANGE CREME, COCOA TRUFFLE, CHOCOLATE CARAMEL ASSORTED CHOCOLATES, CARAMEL, STRAWBERRY CREME, ORANGE CREME, COCOA TRUFFLE, CHOCOLATE CARAMEL|Elmer Candy Corporation|9.61
ANCIENT GRAINS GOURMET PIZZA CRUST MIX, ANCIENT GRAINS|Enjoy Life Natural Brands, LLC|4.03
SPOOKY ROPE CANDY|Ferrara Candy Company|1.84
CHERRY PUNCH SOFT & CHEWY ROPES CANDY, CHERRY PUNCH|Ferrara Candy Company|1.84
BIG CHEWY CANDY|Ferrara Candy Company|1.84
ROPE CANDY|Ferrara Candy Company|1.84
MIXED FRUIT SNACKS|Ferolito Vultaggio and Sons|1.84
FRUIT PUNCH 100% NATURAL JUICE COWBOY COCKTAIL, FRUIT PUNCH|Ferolito Vultaggio and Sons|1.09
CRISPY HEXAGONS CORN AND RICE CEREAL, CRISPY HEXAGONS|Fareway Stores, Inc.|1.61
SUGAR SWEETENED MIX, ICED TEA LEMONADE|Ferolito Vultaggio and Sons|10.81
GREEN TEA WITH GINSENG AND HONEY LIQUID WATER ENHANCER|Ferolito Vultaggio and Sons|2.06
COWBOY COCKTAIL, FRUIT JUICE COCKTAIL|Ferolito Vultaggio and Sons|1.09
MELLOWCREME CARAMEL APPLE CANDY, MELLOWCREME CARAMEL APPLE|Ferrara Candy Company|1.84
DARK CHOCOLATE MINIS, DARK CHOCOLATE|Enjoy Life Natural Brands, LLC|9.61
EVOLUTION FRESH, FRUIT AND VEGETABLE JUICE BLEND, CARROT ORANGE MANGO, CARROT ORANGE MANGO|Evolution Fresh, Inc.|1.09
ASSORTED CHOCOLATES|Elmer Candy Corporation|9.61
SEMI-SWEET MEGA CHUNKS, SEMI-SWEET|Enjoy Life Natural Brands, LLC|1.14
RICEMILK CRUNCH CHOCOLATE FLAVORED CONFECTIONARY MINIS, RICEMILK CRUNCH CHOCOLATE|Enjoy Life Natural Brands, LLC|9.61
COLD-PRESSED ORGANIC LEMON JUICE, ORGANIC LEMON|Evolution Fresh, Inc.|1.09
EVOLUTION FRESH ESSENTIAL VEGETABLE VEGETABLE AND FRUIT JUICE BLEND, CARROT APPLE CELERY LEMON BEET SPINACH LIME PARSLEY GINGER|Evolution Fresh, Inc.|1.09
ALMONDS ROASTED UNSALTED, UNSALTED|Fairway Operating Corp.|4.19
STEAK SAUCE|Fareway Stores, Inc.|1.19
FLAVORED POTATO CHIPS, HOT & SPICY|Family Dollar Stores Inc.|3.99
PEAR HALVES IN LIGHT SYRUP|Family Dollar Stores Inc.|1.01
VALENTINE EXCHANGE ROPE CANDY|Ferrara Candy Company|1.84
POTATO CHIPS, ORIGINAL|Fiesta Mart Inc.|3.99
COLA SODA|Fiesta Mart Inc.|2.06
FUDGE BARS FROZEN DAIRY CONFECTION|Fieldbrook Foods|4.52
OVEN ROASTED TURKEY BREAST|Fiesta Mart Inc.|10.71
HICKORY SMOKED SAUSAGE|Fiesta Mart Inc.|10.71
ROOT BEER SODA|Fiesta Mart Inc.|2.06
FLAVORED POTATO CHIPS, CHEDDAR & SOUR CREAM|Finlay Extracts and Ingredients USA, Inc.|3.99
STRAWBERRY MANGO, APPLE WATERMELON, CHERRY LIME, BLUE RASPBERRY LEMON FLAVORED GUMMI CANDY, STRAWBERRY MANGO, APPLE WATERMELON, CHERRY LIME, BLUE RASPBERRY LEMON|Ferrara Candy Company|1.84
SOUR BUNNY GUMMIES CANDY, SOUR BUNNY GUMMIES|Ferrara Candy Company|1.84
HEARTS CANDY|Ferrara Candy Company|1.84
BLUE PUNCH, GREEN APPLE, CHERRY, FALVORED MINI CANDY CANES, BLUE PUNCH, GREEN APPLE, CHERRY|Ferrara Candy Company|1.84
MINI CANDY CANES|Ferrara Candy Company|1.84
CHICKS, DUCKS & BUNNIES CANDY, CHICKS, DUCKS & BUNNIES|Ferrara Candy Company|1.84
ORIGINAL CANDY, ORIGINAL|Ferrara Candy Company|1.84
CHERRY, LEMON, ORANGE, GRAPE, GREEN APPLE MINI CHEWY CANDY, CHERRY, LEMON, ORANGE, GRAPE, GREEN APPLE|Ferrara Candy Company|1.84
SPOOKY ROPE CANDY|Ferrara Candy Company|1.84
CHERRY PUNCH SOFT & CHEWY ROPES CANDY, CHERRY PUNCH|Ferrara Candy Company|1.84
BIG CHEWY CANDY|Ferrara Candy Company|1.84
ROPE CANDY|Ferrara Candy Company|1.84
CARROT CAKE, CARROT|Flowers Foods, Inc.|1.85
DELUXE MINI BROWNIES|Flowers Foods, Inc.|1.85
LOW FAT CEREAL BARS, APPLE CINNAMON|Flowers Foods, Inc.|4.19
PORCINI & TRUFFLE TRADITIONAL ITALIAN EGG PASTA FILLED WITH WILD PORCINI MUSHROOM AND BLACK TRUFFLE NATURAL AUTHENTIC ITALIAN CAPPELLACCI, PORCINI & TRUFFLE|Finlay Extracts and Ingredients USA, Inc.|1.32
DONUT STICKS, DONUT|Flowers Foods, Inc.|1.85
VANILLA CREME FILLED CAKES, VANILLA|Flowers Foods, Inc.|4.61
MILD & SWEET PITTED CASTELVETRANO OLIVES, MILD & SWEET|Food Match, Inc.|1.66
FANCY SHREDDED CHEDDAR CHEESE, SHARP|Food Town Stores Inc.|18.11
CHOCOLATE CREME FILLED CAKES CUPCAKES, CHOCOLATE|Flowers Foods, Inc.|1.85
SWEET & SMOKY HARVEST SPICED KALAMATA, SWEET & SMOKY HARVEST SPICED|Food Match, Inc.|1.66
CHILI FIG SPREAD, CHILI FIG|Food Match, Inc.|2.03
LIGHTLY SALTED POTATO CHIPS, LIGHTLY SALTED|Food Town Stores Inc.|3.99
GREEN TEA WITH GINSENG AND HONEY LIQUID WATER ENHANCER|Ferolito Vultaggio and Sons|2.06
COWBOY COCKTAIL, FRUIT JUICE COCKTAIL|Ferolito Vultaggio and Sons|1.09
MELLOWCREME CARAMEL APPLE CANDY, MELLOWCREME CARAMEL APPLE|Ferrara Candy Company|1.84
GUMMY BEARS & WORMS|Ferrara Candy Company|1.84
TART CONVERSATION HEARTS, LEMON, APPLE, GRAPE, CHERRY AND ORANGE|Ferrara Candy Company|1.84
JASMINE RICE|Fiesta Mart Inc.|2.76
RAVIOLI, BUTTERNUT SQUASH|Finlay Extracts and Ingredients USA, Inc.|1.32
ROUNDY'S, GOURMET CRACKERS, ORIGINAL, ORIGINAL|Finlay Extracts and Ingredients USA, Inc.|1.81
FAT FREE THOUSAND ISLAND DRESSING|Finlay Extracts and Ingredients USA, Inc.|2.95
TROLLI, SOUR BRITE CRAWLERS MINIS GUMMI CANDY|Ferrara Candy Company|1.84
BERRY LEMONADE FLAVORED BLACK BERRY, LEMONADE, RASPBERRY, FRUIT PUNCH, BLUEBERRY GUMMI CANDY, BERRY LEMONADE|Ferrara Candy Company|1.84
SOUR BRITE CRAWLERS GUMMI CANDY|Ferrara Candy Company|1.84
JUBF JEL CHICKS & RABBITS|Ferrara Candy Company|1.84
SOUR BRITE EGGS SHAPED GUMMIES WITH CANDY SHELL|Ferrara Candy Company|1.84
FRUITZ FLAVORED CHEWY CANDY, FRUITZ|Ferrara Candy Company|1.84
GRAPE & STRAWBERRY CANDY, GRAPE & STRAWBERRY|Ferrara Candy Company|1.84
BLUE AND PINK RAINBOW FLAVOR HOPPIN' CANDY, BLUE AND PINK RAINBOW|Ferrara Candy Company|1.84
INSTANT OATMEAL, APPLES & CINNAMON|Food Town Stores Inc.|1.61
UNCURED PEPPERONI SHREDDED MOZZARELLA, PIZZA SAUCE AND UNCURED PEPPERONI ON A CHICKEN BREAST, EGG WHITE AND CHEESE CRUST PIZZA, UNCURED PEPPERONI|Foster Poultry Farms|4.03
FOODTOWN, MONETEREY JACK CHEESE WITH JALAPENO PEPPERS|Foodtown, Inc.|18.11
ALL NATURAL BREAST TENDERS CHICKEN BREAST PATTIES|Foster Poultry Farms|4.03
SOY SAUCE ALL-PURPOSE SEASONING, SOY|Foodtown, Inc.|1.19
OVEN ROASTED TURKEY BREAST, OVEN ROASTED|Foster Poultry Farms|10.71
ORIGINAL PANCAKE SYRUP, ORIGINAL|Foodtown, Inc.|1.91
CANOLA OIL|Foodtown, Inc.|5.44
ISLAND TERIYAKI TURKEY TENDERLOINS, ISLAND TERIYAKI|Foster Poultry Farms|5.97
JASMINE RICE|Fiesta Mart Inc.|2.76
RAVIOLI, BUTTERNUT SQUASH|Finlay Extracts and Ingredients USA, Inc.|1.32
CHEESE SLICES, MILD CHEDDAR|Food Town Stores Inc.|18.11
PEPPER JACK CHEESE|Foodtown, Inc.|18.11
INSTANT OATMEAL, APPLES & CINNAMON|Food Town Stores Inc.|1.61
ROUNDY'S, GOURMET CRACKERS, ORIGINAL, ORIGINAL|Finlay Extracts and Ingredients USA, Inc.|1.81
FAT FREE THOUSAND ISLAND DRESSING|Finlay Extracts and Ingredients USA, Inc.|2.95
GRAPE & STRAWBERRY CANDY, GRAPE & STRAWBERRY|Ferrara Candy Company|1.84
BLUE AND PINK RAINBOW FLAVOR HOPPIN' CANDY, BLUE AND PINK RAINBOW|Ferrara Candy Company|1.84
PROTEIN NUT CHEWY BARS, CHOCOLATE PRETZEL NUT|General Mills, Inc.|3.33
SOFT-BAKED COOKIES, OATMEAL RAISIN|General Mills, Inc.|4.61
COOKIE BITES, CRUNCHY LEMON|General Mills, Inc.|4.61
FIBER ONE, SOFT-BAKED COOKIES, DARK CHOCOLATE, PEANUT BUTTER, DARK CHOCOLATE, PEANUT BUTTER|General Mills, Inc.|4.61
SOFT-BAKED COOKIES, CHOCOLATE CHUNK|General Mills, Inc.|4.61
OCEAN SPRAY, FRUIT FLAVORED SNACKS, BERRIES & CHERRIES, BERRIES & CHERRIES|General Mills, Inc.|1.84
MINT CHOCOLATE COOKIE PROTEIN BARS, MINT CHOCOLATE COOKIE|General Mills, Inc.|3.33
BISCUITS, BLUEBERRY|General Mills, Inc.|3.33
CEREAL, RAISIN BRAN CLUSTERS|General Mills, Inc.|1.61
CARAMEL FLAVORED BROWNIE, CARAMEL|General Mills, Inc.|1.85
BIRTHDAY CAKE WITH VANILLA FLAVORED DRIZZLE NO-BAKE COOKIE DOUGH BITES, BIRTHDAY CAKE WITH VANILLA FLAVORED DRIZZLE|General Mills, Inc.|1.41
SWEET & SMOKY BBQ FLAVORED POTATO CHIPS, SWEET & SMOKY BBQ|Frito-Lay Company|3.99
LAY'S, POTATO CHIPS, BARBECUE, BARBECUE|Frito-Lay Company|3.99
CHEESE FLAVORED SNACKS, CHEESE|Frito-Lay Company|7.48
FLAMIN' HOT CRUNCHY CHEESE FLAVORED SNACKS, FLAMIN' HOT|Frito-Lay Company|7.48
CHEESE FLAVORED SNACKS, CRUNCHY CHEDDAR JALAPENO|Frito-Lay Company|7.48
CHEESE SLICES, MILD CHEDDAR|Food Town Stores Inc.|18.11
PEPPER JACK CHEESE|Foodtown, Inc.|18.11
STUFFED MANZANILLA OLIVES, MINCED PIMENTO|George DeLallo Co., Inc.|1.66
ROASTED PIQUILLO PEPPERS IN WATER|George DeLallo Co., Inc.|1.66
MACARONI & CHEESE SAUCE, CREAMY DELUXE WHITE CHEDDAR|General Mills, Inc.|4.03
REGULAR ROLL COMBO WR, REGULAR|Genji, Inc.|4.03
EDAMAME|Genji, Inc.|0.61
GRILLED SALMON AVOCADO ROLL WR, GRILLED SALMON AVOCADO|Genji, Inc.|4.03
12PC VEGETARIAN ROLL COMBO WR, VEGETARIAN|Genji, Inc.|4.03
DURUM WHEAT SEMOLINA MACARONI PRODUCT, CAPELLINI [ANGEL HAIR] NO. 01|George DeLallo Co., Inc.|1.32
